ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
519873,m,05-04-1991,82.24,kseeb,2008,62.5,karnataka pu board,129,2,M.Tech./M.E.,information technology,73.1,129,0,Tamil Nadu,2015,150000
1284437,f,16-11-1992,90.6,cbse,2018,78.8,cbse,6874,2,B.Tech/B.E.,computer science & engineering,79.57,6874,0,Uttarakhand,2015,200000
654308,f,28-07-1991,76,state board,2014,88,state board,9812,2,B.Tech/B.E.,computer science & engineering,67,9812,1,Telangana,2021,300000
1081172,m,13-09-1991,67,cbse,2018,58,cbse,7814,2,B.Tech/B.E.,information technology,84,7814,0,Orissa,2022,145000
948250,m,11-09-1992,78,cbse,2018,68,cbse,2637,2,B.Tech/B.E.,computer science & engineering,63.5,2637,0,Haryana,2022,205000
786671,m,18-05-1992,71.66,state board,2014,86.8,state board,11852,2,B.Tech/B.E.,computer science & engineering,73.1,11852,0,Andhra Pradesh,2021,180000
820222,m,11-01-1991,85.75,state board,2014,64.8,state board,14381,2,B.Tech/B.E.,other,74,14381,1,West Bengal,2021,130000
262768,m,24-12-1989,83.6,0,2006,79.6,0,11025,2,B.Tech/B.E.,biotechnology,87.6,11025,0,Uttar Pradesh,2019,215000
1233512,m,23-08-1992,89,icse,2018,65.2,cbse,1390,2,B.Tech/B.E.,computer science & engineering,88,1390,0,Uttar Pradesh,2015,335000
425242,m,22-08-1989,71,cbse,2007,74.2,cbse,13543,2,B.Tech/B.E.,information technology,61.1,13543,0,Uttar Pradesh,2020,180000
347313,m,04-05-1991,58,up board,2008,65,up board,12478,2,B.Tech/B.E.,information technology,69.8,12478,0,Uttar Pradesh,2020,260000
640930,m,27-02-1991,61.4,mpbse,2008,63.33,mpbse,8105,2,B.Tech/B.E.,computer science & engineering,64.88,8105,0,Madhya Pradesh,2021,310000
958388,m,02-10-1991,74,state board,2008,72.6,state board,1206,2,B.Tech/B.E.,computer science & engineering,83,1206,0,Karnataka,2021,420000
479849,m,11-12-1988,68,kalaimagal matriculation higher secondary school,2014,82,ks rangasamy institute of technology,4042,2,B.Tech/B.E.,information technology,68,4042,0,Tamil Nadu,2020,465000
823838,m,18-11-1990,85,cbse,2014,85,cbse,272,2,B.Tech/B.E.,computer science & engineering,65.25,272,0,Punjab,2022,315000
1231817,m,11-07-1990,72,state board,2008,67,state board,15418,2,B.Tech/B.E.,computer science & engineering,62,15418,1,Tamil Nadu,2020,135000
872494,m,11-08-1992,78,cbse,2018,84,cbse,8116,2,B.Tech/B.E.,computer science & engineering,85.78,8116,1,Tamil Nadu,2022,315000
644828,f,11-03-1992,90.8,state board,2014,88,state board,124,2,B.Tech/B.E.,electrical engineering,81.5,124,0,Orissa,2021,360000
1088625,m,07-05-1990,60.14,state board,2008,60,state board,2921,2,B.Tech/B.E.,information technology,77,2921,0,West Bengal,2022,275000
355786,f,29-03-1991,84.6,ssc,2008,69.5,board of intermediate education,8908,2,B.Tech/B.E.,information technology,63.25,8908,1,Telangana,2020,120000
1118955,m,01-11-1991,75.4,cbse,2018,75.2,cbse,16161,2,B.Tech/B.E.,electronics & telecommunications,74.41,16161,0,Orissa,2022,325000
580697,m,27-05-1991,82.6,cbse,2014,79.8,cbse,8195,1,B.Tech/B.E.,information technology,80.05,8195,1,Delhi,2021,450000
190981,m,18-11-1989,94.6,icse,2006,83,cbse,11157,1,B.Tech/B.E.,computer engineering,84,11157,0,Jharkhand,2019,550000
325637,f,16-04-1989,74,0,2008,61,0,252,2,B.Tech/B.E.,computer engineering,65,252,1,West Bengal,2020,400000
845576,f,23-11-1992,78,cbse,2018,72,cbse,14351,2,B.Tech/B.E.,computer science & engineering,74.6,14351,0,Punjab,2022,65000
820700,m,05-02-1992,71,cbse,2018,68,cbse,6741,2,B.Tech/B.E.,computer science & engineering,73,6741,0,Rajasthan,2016,265000
1042334,m,30-04-1991,79.4,state board,2008,69.2,state board,8287,2,B.Tech/B.E.,computer science & engineering,74.9,8287,1,West Bengal,2021,65000
666182,m,11-12-1992,91.1,cbse,2018,92.4,cbse,47,1,B.Tech/B.E.,computer science & engineering,83.55,47,1,Delhi,2022,325000
1098807,m,25-03-1991,83.5,state board,2008,69.83,state board,13040,2,B.Tech/B.E.,computer science & engineering,79.4,13040,1,West Bengal,2021,190000
1242062,m,25-06-1990,68,state board,2008,59,state board,2791,2,B.Tech/B.E.,mechanical engineering,70,2791,0,Uttar Pradesh,2022,240000
786404,m,23-05-1992,82.33,state board,2014,84,state board,11788,2,B.Tech/B.E.,computer science & engineering,68.6,11788,0,Andhra Pradesh,2021,350000
1194943,m,07-07-1992,71.04,icse,2018,81.33,cbse,8840,2,B.Tech/B.E.,computer science & engineering,74.04,8840,0,Uttar Pradesh,2022,200000
592833,f,24-09-1991,85.6,cbse,2008,82,cbse,13094,2,B.Tech/B.E.,computer science & engineering,74.01,13094,0,Haryana,2020,205000
815219,m,13-01-1992,76.17,state board,2014,72,cbse,10991,2,B.Tech/B.E.,computer science & engineering,78,10991,0,Rajasthan,2021,330000
852310,m,03-11-1991,80,state board,2014,72.5,state board,12867,2,B.Tech/B.E.,electronics and computer engineering,57.8,12867,0,Andhra Pradesh,2021,120000
619949,m,05-04-1991,73,cbse,2014,74,state board,275,2,B.Tech/B.E.,mechanical engineering,82,275,1,Karnataka,2021,350000
509283,m,03-05-1989,70.67,rbse,2007,67.8,cbse,4948,2,B.Tech/B.E.,computer engineering,69.3,4948,1,Rajasthan,2020,500000
676260,m,18-07-1991,81.6,cbse,2014,76.4,cbse,547,2,B.Tech/B.E.,electrical engineering,72.65,547,0,Madhya Pradesh,2021,335000
205703,f,20-12-1988,61,0,2006,63,0,5508,2,B.Tech/B.E.,electrical engineering,65,5508,0,Orissa,2019,430000
103858,m,09-08-1988,87,matriculation,2006,76,tamilnadu stateboard,519,2,B.Tech/B.E.,computer engineering,71,519,1,Tamil Nadu,2018,300000
325432,f,08-10-1990,90.4,0,2014,87.05,0,7172,2,B.Tech/B.E.,electronics & telecommunications,75.25,7172,0,Maharashtra,2020,320000
1289692,f,25-04-1992,75,cbse,2018,81,state board,4913,2,B.Tech/B.E.,computer science & engineering,67,4913,0,Karnataka,2022,250000
693698,m,15-11-1991,71.5,up board,2008,70.4,up board,4971,2,B.Tech/B.E.,computer science & engineering,78.44,4971,0,Uttar Pradesh,2021,120000
312164,m,25-04-1988,59.8,icse,2006,60.25,isc,5690,2,B.Tech/B.E.,mechanical engineering,68.63,5690,0,Uttar Pradesh,2018,1200000
639785,m,16-11-1991,65.8,cbse,2014,76.8,cbse,2812,2,B.Tech/B.E.,electrical engineering,77.5,2812,0,Rajasthan,2021,180000
510199,m,13-11-1990,79.6,cbse,2008,87.6,cbse,4234,2,B.Tech/B.E.,computer engineering,79.68,4234,0,Uttar Pradesh,2020,770000
324440,m,29-04-1989,61,pune,2014,72,diploma(msbte),7164,2,B.Tech/B.E.,computer engineering,55.5,7164,0,Maharashtra,2020,210000
1238258,m,17-12-1992,85.53,state board,2018,86,state board,3836,2,B.Tech/B.E.,computer science & engineering,63.77,3836,0,Maharashtra,2022,400000
641531,m,26-05-1991,69.6,cbse,2014,74.6,cbse,1622,2,B.Tech/B.E.,information technology,70.85,1622,0,Madhya Pradesh,2021,330000
50216,m,28-11-1988,68.33,rbse,2005,77.54,rbse,2927,2,B.Tech/B.E.,electronics & telecommunications,71.82,2927,1,Rajasthan,2018,160000
416468,m,09-05-1989,79,cbse,2007,74,cbse,35,1,B.Tech/B.E.,information technology,80,35,1,Delhi,2020,350000
339689,f,20-08-1991,75.67,up,2007,74.4,up,11368,2,B.Tech/B.E.,information technology,74.01,11368,0,Uttar Pradesh,2020,200000
337594,m,17-11-1991,83.82,tamilnadu matriculation board,2008,92.67,tamilnadu higher secondary education board,3076,2,B.Tech/B.E.,information technology,94.5,3076,0,Tamil Nadu,2020,400000
230702,m,27-12-1987,84.2,0,2006,69.2,0,64,2,B.Tech/B.E.,civil engineering,65,64,0,Uttar Pradesh,2019,700000
989810,m,09-08-1992,83,cbse,2018,83,cbse,17935,2,B.Tech/B.E.,computer science & engineering,69.11,17935,0,Uttar Pradesh,2015,180000
329900,f,22-07-1990,77.2,ssc,2008,80.3,board of intermidiate,11183,2,B.Tech/B.E.,information technology,63.54,11183,1,Telangana,2020,360000
472956,m,11-06-1992,64,cbse,2018,74,cbse,57,2,B.Tech/B.E.,information technology,68,57,0,Haryana,2022,220000
239868,f,28-05-1989,97.12,karnataka secondary education examination board,2007,90.33,department of pre-university education(government of karnataka),1866,2,B.Tech/B.E.,computer engineering,82.84,1866,1,Karnataka,2019,510000
361994,f,03-06-1990,65,cbse,2007,61,cbse,924,2,B.Tech/B.E.,computer engineering,77,924,0,Haryana,2020,330000
414039,m,17-05-1991,72.8,cbse,2014,65.4,cbse,3905,2,B.Tech/B.E.,computer science & engineering,70.59,3905,0,Madhya Pradesh,2021,345000
329829,m,07-04-1991,67,ssc,2008,65,board of intermediate,11183,2,B.Tech/B.E.,information technology,62,11183,1,Telangana,2020,240000
467660,f,17-05-1988,81,ssc,2008,56.4,board of intermediate education,11849,2,B.Tech/B.E.,computer engineering,65.7,11849,0,Telangana,2020,205000
525365,m,18-06-1989,77.65,0,2008,69.45,0,12553,2,B.Tech/B.E.,computer engineering,76,12553,0,West Bengal,2020,110000
1098764,m,21-06-1993,73,cbse,2018,60,cbse,2819,2,B.Tech/B.E.,computer science & engineering,66.76,2819,0,Uttar Pradesh,2022,120000
644584,m,03-01-1988,54,icse,2006,61,state board,12557,2,B.Tech/B.E.,information technology,71.23,12557,0,Uttar Pradesh,2020,185000
407736,f,18-03-1990,89.6,karnataka board,2008,80.33,karnataka board secondary education,3801,2,B.Tech/B.E.,computer engineering,9.3,3801,0,Karnataka,2020,490000
1084321,m,04-01-1991,74,icse,2008,64,icse,1232,2,B.Tech/B.E.,computer science & engineering,72,1232,0,Karnataka,2021,525000
270455,m,09-10-1988,83,mpbse,2006,82.5,mpbse,10387,2,B.Tech/B.E.,computer engineering,69.1,10387,0,Madhya Pradesh,2018,430000
1098801,f,11-03-1993,72.83,state board,2014,79.4,state board,2988,1,B.Tech/B.E.,computer science & engineering,78.34,2988,0,Uttar Pradesh,2022,340000
455020,m,05-12-1989,80,cbse,2007,71,cbse,272,2,B.Tech/B.E.,computer engineering,74.97,272,0,Punjab,2020,450000
661581,m,01-10-1989,60,state board,2014,55.2,cbse,12289,2,B.Tech/B.E.,computer engineering,71.6,12289,1,Rajasthan,2021,180000
262814,m,18-06-1988,61.3,up board,2005,63,up board,4043,2,B.Tech/B.E.,information technology,6.95,4043,0,Uttar Pradesh,2019,145000
1063324,m,21-10-1991,77.53,state board,2014,72.67,state board,5717,2,B.Tech/B.E.,electronics & telecommunications,64.53,5717,0,Maharashtra,2021,300000
985445,m,15-06-1991,48,state board,2008,54,state board,903,2,B.Tech/B.E.,information technology,56,903,0,Uttar Pradesh,2022,120000
354751,f,27-05-1991,89,state board,2008,86,state board,8985,2,M.Tech./M.E.,computer science & engineering,83,8985,0,Tamil Nadu,2022,215000
708980,m,20-08-1991,80.64,state board,2014,75.5,state board,277,2,B.Tech/B.E.,civil engineering,65.66,277,1,Karnataka,2021,295000
800018,m,06-03-1990,72.6,cbse,2014,57.6,cbse,2813,2,B.Tech/B.E.,computer science & engineering,67,2813,0,Madhya Pradesh,2021,305000
990516,f,06-07-1993,81.3,state board,2018,88.6,state board,11788,2,B.Tech/B.E.,information technology,75.6,11788,0,Andhra Pradesh,2022,325000
50241,m,20-10-1989,83,rbse,2006,70,rbse,2927,2,B.Tech/B.E.,computer engineering,70.17,2927,1,Rajasthan,2018,120000
1088588,m,02-07-1993,88.5,state board,2018,95.2,state board,1341,2,B.Tech/B.E.,mechanical engineering,78.36,1341,1,Telangana,2022,300000
1048553,m,05-08-1992,74.7,icse,2018,72.4,icse,12926,2,B.Tech/B.E.,computer science & engineering,76.1,12926,0,Punjab,2022,320000
267150,m,25-12-1990,54,delhi public school,2008,63,hbse,7564,2,B.Tech/B.E.,information technology,63,7564,0,Haryana,2020,150000
1218497,m,06-06-1990,82.8,cbse,2008,67.2,cbse,15009,2,B.Tech/B.E.,computer science & engineering,75.69,15009,0,Madhya Pradesh,2020,145000
1083259,m,10-03-1993,91.62,state board,2018,74.71,state board,8297,2,B.Tech/B.E.,computer science & engineering,72.9,8297,1,West Bengal,2022,325000
470584,f,18-12-1992,74.83,secondary board of rajasthan,2008,68.67,secondary board of rajasthan,12185,2,B.Tech/B.E.,computer engineering,72.3,12185,1,Rajasthan,2021,420000
1122695,f,09-04-1992,84,state board,2018,71,state board,2813,2,B.Tech/B.E.,information technology,64,2813,0,Madhya Pradesh,2022,125000
385354,m,09-08-1990,77.8,cbse,2008,78.8,cbse,6739,2,B.Tech/B.E.,computer engineering,82.16,6739,0,Haryana,2020,355000
1034780,f,02-11-1990,72.75,state board,2014,65.4,state board,11167,2,B.Tech/B.E.,computer science & engineering,79,11167,1,West Bengal,2021,95000
312286,f,07-08-1990,83.3,ssc,2007,80.1,intermediate board examination,9769,2,B.Tech/B.E.,computer engineering,63.5,9769,1,Telangana,2019,395000
217036,m,27-02-1990,62,0,2007,61,0,4948,2,B.Tech/B.E.,information technology,60,4948,1,Rajasthan,2019,415000
1211760,m,14-10-1989,76,cbse,2007,77,cbse,13169,2,M.Tech./M.E.,computer science & engineering,78,13169,0,Uttar Pradesh,2021,215000
246190,m,21-03-1990,65.5,up,2007,60.8,up,80,2,B.Tech/B.E.,information technology,69.73,80,0,Uttar Pradesh,2019,500000
34472,m,30-04-1988,90.2,cbse,2006,82.4,cbse,10950,1,B.Tech/B.E.,chemical engineering,75,10950,0,Punjab,2018,375000
1066419,m,27-02-1989,71.5,icse,2007,64.5,icse,4439,2,B.Tech/B.E.,information technology,63.42,4439,0,Uttar Pradesh,2021,335000
796593,m,19-06-1992,69,cbse,2014,65.2,cbse,5807,2,B.Tech/B.E.,information technology,70.3,5807,0,Madhya Pradesh,2021,420000
600997,f,22-08-1990,83,cbse,2014,74,cbse,272,2,B.Tech/B.E.,computer engineering,67,272,0,Punjab,2021,240000
815553,f,31-01-1992,70,cbse,2014,68.8,cbse,7031,2,B.Tech/B.E.,computer science & engineering,70.1,7031,0,Chhattisgarh,2021,120000
64400,m,22-01-1989,86.8,central board of secondary education,2006,78.2,karnataka state board,3356,2,B.Tech/B.E.,computer engineering,75.73,3356,1,Karnataka,2018,500000
1211564,m,06-09-1992,78.33,cbse,2018,61.6,cbse,1388,1,B.Tech/B.E.,information technology,71.8,1388,0,Haryana,2022,325000
387430,f,09-10-1989,74.8,cbse,2008,64.4,cbse,449,2,B.Tech/B.E.,biotechnology,73,449,1,Tamil Nadu,2020,235000
955595,f,17-01-1993,89.6,cbse,2018,74.6,cbse,12666,2,B.Tech/B.E.,electronics & telecommunications,71.2,12666,0,Uttar Pradesh,2022,100000
52916,f,21-07-1989,93.4,cbse,2006,75,cbse,472,2,B.Tech/B.E.,information technology,63.7,472,1,Maharashtra,2018,300000
665324,f,26-03-1991,88.36,icse,2014,74.12,icse,485,2,B.Tech/B.E.,information technology,65,485,0,Uttar Pradesh,2021,355000
358393,f,14-05-1990,90.4,cbse,2007,87,cbse,167,2,B.Tech/B.E.,computer engineering,77,167,0,Haryana,2020,430000
332563,m,10-11-1991,72,cbse,2014,62,cbse,7600,2,B.Tech/B.E.,computer engineering,69,7600,0,Uttar Pradesh,2021,180000
1087768,m,24-09-1992,83.6,cbse,2018,73.4,cbse,14069,2,B.Tech/B.E.,computer science & engineering,61.8,14069,0,Haryana,2022,315000
553645,m,08-11-1990,70.8,cbse,2008,64,cbse,48,1,B.Tech/B.E.,computer science & engineering,68,48,1,Delhi,2021,350000
666201,m,26-03-1992,88.4,cbse,2018,86.4,cbse,47,1,B.Tech/B.E.,computer science & engineering,76,47,1,Delhi,2022,325000
214231,f,09-06-1990,94.2,cbse,2008,90.4,cbse,44,2,B.Tech/B.E.,computer engineering,73,44,0,Uttar Pradesh,2020,465000
806476,m,30-01-1992,85.4,cbse,2018,71.6,cbse,11759,2,B.Tech/B.E.,computer science & engineering,84,11759,0,Uttarakhand,2022,500000
730823,m,19-01-1992,78.25,state board,2014,74.25,state board,8297,2,B.Tech/B.E.,electronics & telecommunications,73,8297,1,West Bengal,2021,415000
1251710,m,25-07-1990,76,state board,2008,63,cbse,6739,2,B.Tech/B.E.,computer science & engineering,83,6739,0,Haryana,2021,140000
806424,m,07-09-1992,85.4,cbse,2018,67.8,cbse,11759,2,B.Tech/B.E.,computer science & engineering,82.67,11759,0,Uttarakhand,2022,350000
1218764,m,09-09-1992,72,cbse,2018,80.75,cbse,15866,2,B.Tech/B.E.,information technology,68.26,15866,0,Haryana,2022,320000
655515,m,30-06-1991,86,cbse,2014,76,cbse,165,2,B.Tech/B.E.,computer engineering,73,165,1,Rajasthan,2021,420000
1150621,f,26-07-1991,71.1,state board,2014,67.4,state board,9128,2,B.Tech/B.E.,computer science & engineering,67.4,9128,1,Telangana,2021,145000
580718,m,17-12-1990,65,cbse,2008,62,cbse,8195,1,B.Tech/B.E.,computer science & engineering,68,8195,1,Delhi,2021,420000
633578,m,15-04-1991,78.2,cbse,2014,63.6,cbse,1982,2,B.Tech/B.E.,information technology,69.43,1982,0,Uttar Pradesh,2021,180000
597773,m,23-04-1991,85.6,cbse,2014,86,cbse,47,1,B.Tech/B.E.,computer engineering,69,47,1,Delhi,2021,400000
873020,m,10-07-1991,91,state board,2014,91,state board,9074,2,B.Tech/B.E.,computer science & engineering,80.6,9074,1,Telangana,2021,240000
333596,m,27-02-1991,81,ssc,2008,88.7,intermedite,11168,2,B.Tech/B.E.,computer engineering,69.03,11168,1,Telangana,2020,405000
1120492,m,18-02-1991,78.57,icse,2014,71.52,icse,8634,2,B.Tech/B.E.,electronics & telecommunications,70.87,8634,0,Maharashtra,2021,200000
529431,m,05-10-1991,79.4,0,2008,67.6,0,5583,2,B.Tech/B.E.,computer engineering,65.02,5583,0,Karnataka,2020,405000
1078264,m,15-05-1991,86.3,state board,2014,89.7,state board,12941,2,B.Tech/B.E.,electronics and computer engineering,71,12941,0,Andhra Pradesh,2021,240000
1208010,m,07-01-1992,73,state board,2018,68.4,state board,8297,2,B.Tech/B.E.,information technology,74.3,8297,1,West Bengal,2022,145000
983328,f,15-04-1991,84.6,cbse,2008,75,cbse,387,2,B.Tech/B.E.,biotechnology,76.5,387,0,Uttar Pradesh,2022,170000
553678,m,05-10-1991,91,cbse,2014,86.8,cbse,48,1,B.Tech/B.E.,computer engineering,80.8,48,1,Delhi,2021,265000
542410,m,30-06-1991,60.2,cbse,2008,66.8,cbse,350,2,B.Tech/B.E.,information technology,69.91,350,0,Uttar Pradesh,2021,440000
1097251,m,27-12-1989,76.2,cbse,2014,67.6,cbse,6739,2,B.Tech/B.E.,computer science & engineering,62.37,6739,0,Haryana,2021,325000
328451,m,15-04-1990,73.33,up(allahabad),2007,70.2,up(allahabad),55,2,B.Tech/B.E.,mechanical engineering,61.73,55,0,Uttar Pradesh,2020,430000
215931,f,01-07-1989,83,cbse,2007,74.4,cbse,5026,2,B.Tech/B.E.,information technology,74,5026,0,Orissa,2019,380000
278898,m,01-07-1989,58,up,2006,67,up,4971,2,B.Tech/B.E.,electrical engineering,69,4971,0,Uttar Pradesh,2019,320000
407688,f,27-02-1990,90.4,cbse,2007,81.6,cbse,3801,2,B.Tech/B.E.,information technology,85.8,3801,0,Karnataka,2020,320000
47916,m,15-04-1987,52.09,cbse,2006,55.5,cbse,6268,2,B.Tech/B.E.,information technology,61.5,6268,0,Haryana,2018,280000
807302,m,18-01-1992,69.85,icse,2018,65.2,cbse,11759,2,B.Tech/B.E.,mechanical engineering,66.17,11759,0,Uttarakhand,2022,120000
455357,m,14-09-1990,76.8,cbse,2008,65,cbse,272,2,B.Tech/B.E.,computer engineering,66.6,272,0,Punjab,2020,250000
439077,m,10-06-1991,82,"bse,orissa",2008,62.7,"chse,orissa",3081,2,B.Tech/B.E.,electronics & telecommunications,71.3,3081,0,Orissa,2020,310000
1063131,f,01-08-1993,84.2,state board,2018,86.3,state board,3931,2,B.Tech/B.E.,computer science & engineering,75.27,3931,0,Andhra Pradesh,2022,100000
1035883,m,28-03-1990,62,state board,2007,73.8,state board,7869,2,B.Tech/B.E.,computer science & engineering,70.3,7869,0,Uttar Pradesh,2021,280000
1044443,f,21-10-1991,69.17,state board,2014,65,state board,51,2,B.Tech/B.E.,computer science & engineering,71.78,51,0,Uttar Pradesh,2021,240000
225973,m,11-08-1990,72,cbse,2007,73.6,cbse,8099,2,B.Tech/B.E.,mechanical engineering,72.19,8099,0,Karnataka,2020,400000
193023,m,15-08-1989,75.6,upboard,2006,73.6,upboard,893,2,B.Tech/B.E.,information technology,73.5,893,0,Uttar Pradesh,2019,725000
1264789,m,09-08-1992,82.4,cbse,2018,71.4,cbse,5514,2,B.Tech/B.E.,information technology,71.54,5514,0,Haryana,2022,320000
918568,m,12-01-1991,87.4,cbse,2008,63,cbse,11973,1,B.Tech/B.E.,mechanical engineering,55,11973,1,Maharashtra,2021,775000
831973,m,17-02-1992,77,state board,2014,91.7,state board,9748,2,B.Tech/B.E.,information technology,70,9748,1,Telangana,2022,305000
614413,m,15-02-1991,83,icse,2008,73,cbse,272,2,B.Tech/B.E.,computer engineering,62,272,0,Punjab,2022,120000
1095193,f,22-07-1989,67.4,icse,2007,65.6,state board,6814,2,B.Tech/B.E.,electrical engineering,76,6814,0,West Bengal,2019,120000
1095943,m,02-07-1989,77.12,state board,2006,56.9,state board,6884,2,M.Tech./M.E.,computer science & engineering,72.5,6884,0,West Bengal,2022,100000
1044954,m,19-05-1991,63,state board,2008,60,state board,8896,2,B.Tech/B.E.,computer science & engineering,64,8896,1,Telangana,2020,170000
373206,m,22-02-1991,74.67,ssc maharashtra board,2008,69.5,hsc maharashtra board,13536,2,M.Tech./M.E.,other,69,13536,1,Maharashtra,2015,150000
670620,m,20-08-1991,63.4,state board,2008,66.6,state board,67,2,B.Tech/B.E.,computer science & engineering,64,67,0,Uttar Pradesh,2021,310000
1123185,m,03-10-1991,71.5,state board,2014,62,state board,13697,2,B.Tech/B.E.,computer science & engineering,67.2,13697,1,West Bengal,2022,100000
520456,m,09-11-1991,69.69,state board,2014,68,state board,1871,2,B.Tech/B.E.,mechanical engineering,67.93,1871,0,Maharashtra,2021,100000
